Wholesaler,Date,HLs,Materials
29563836,2019-12-04,"[86.4, 51.2, 4.2, 4.2, 5.4, 4.2, 2.0]","[3372, 6013, 19898, 57005, 59848, 62707, 63627]"
29563836,2019-12-05,"[172.8, 4.2, 4.2]","[11574, 48537, 62707]"
29563836,2019-12-11,"[86.4, 8.0, 172.8, 1.8, 8.4, 2.0, 8.0, 1.2, 172.8]","[3410, 9974, 11574, 39616, 61629, 63627, 66738, 67049, 71317]"
29563836,2019-12-17,"[43.2, 19.2, 12.8, 8.4, 3.6, 16.2, 2.0, 3.0, 81.6]","[3410, 6013, 10965, 20614, 59847, 59848, 63627, 65660, 71317]"
29563836,2019-12-30,[0.9798],[63445]
29563836,2020-01-08,"[64.8, 43.2, 0.6, 25.6, 4.2, 1.8, 1.5336, 4.2, 5.4, 0.792, 4.2, 4.0, 0.4, 8.4, 0.6, 0.6]","[3372, 5983, 10611, 10965, 20614, 39616, 54232, 57005, 59847, 59873, 61629, 63627, 66780, 66989, 70601, 71316]"
29563836,2020-01-22,"[86.4, 79.2, 0.792, 2.0, 3.0, 8.0, 0.4, 4.2, 2.8512]","[3410, 11574, 59874, 63311, 65660, 66738, 66780, 71316, 77589]"
29563836,2020-02-03,"[86.4, 38.4, 12.8, 4.2, 4.2, 5.4, 4.2, 0.4, 1.6, 4.2, 2.0]","[3410, 6013, 10965, 11766, 57005, 59847, 61629, 66780, 66839, 66989, 67049]"
29563836,2020-02-13,"[43.2, 25.2, 4.2, 0.6, 1.8, 0.6, 5.4, 0.792, 4.2, 4.0, 1.0, 4.2, 25.2, 67.2, 5.7024]","[3372, 10946, 11766, 33335, 39616, 53566, 59848, 59874, 61629, 63627, 66780, 66989, 70572, 70579, 76623]"
29563836,2020-02-19,"[0.792, 43.2, 86.4, 16.0, 3.36, 8.4, 0.6, 4.2, 5.4, 25.2, 5.112]","[3338, 3372, 3410, 9974, 18690, 20614, 53566, 57005, 59847, 70572, 77313]"
29563836,2020-02-26,"[43.2, 4.2, 36.0, 4.2, 5.4, 2.0, 3.0, 1.2]","[5983, 10947, 11574, 11766, 59848, 63311, 65660, 70601]"
29563836,2020-05-01,"[19.2, 50.4, 12.8, 8.4, 0.3, 8.4, 8.4, 0.6, 4.2, 4.2, 4.2, 1.2]","[6013, 10946, 10965, 11766, 17028, 19898, 20614, 33335, 48537, 61629, 66989, 70601]"
29563836,2020-05-28,"[32.0, 8.4, 12.8, 86.4, 3.36, 4.2, 4.2, 2.4, 4.2, 1.2, 4.2, 4.2]","[6013, 10947, 10965, 11574, 18690, 19898, 29777, 33335, 48537, 53566, 61629, 66989]"
29563836,2020-06-03,"[86.4, 86.4, 4.2, 4.2]","[3410, 11574, 19898, 66989]"
29563836,2020-06-09,"[50.4, 25.2, 8.4, 4.2, 4.2, 0.792, 0.792, 4.2, 4.0, 3.0, 8.0, 4.2]","[10946, 11766, 20614, 48537, 57005, 59873, 59874, 61629, 63627, 65660, 66738, 66989]"
29563836,2020-06-13,"[57.6, 32.0, 16.0, 8.4, 6.4, 8.4, 2.4, 1.8, 4.2, 8.0, 2.0, 8.4, 1.2]","[3372, 6013, 9974, 10947, 10965, 19898, 33335, 39616, 61629, 66738, 66780, 66989, 70601]"
29563836,2020-06-23,"[86.4, 43.2]","[3410, 5983]"
29563836,2020-06-24,"[86.4, 8.4, 6.4, 50.4, 8.4, 3.36, 1.8, 1.2, 4.2, 3.6, 5.4, 2.0]","[3410, 10947, 10965, 11574, 11766, 18690, 39616, 53566, 57005, 59847, 59848, 66839]"
29563836,2020-07-01,"[1.584, 43.2, 16.0, 8.4, 8.4, 2.376, 43.2, 4.2, 1.2, 10.8, 4.2, 2.0, 1.2]","[3337, 5983, 9974, 10946, 10947, 10957, 11574, 11766, 53566, 59848, 61629, 63311, 70601]"
29563836,2020-07-02,"[86.4, 12.8, 33.6, 6.4, 172.8, 4.2, 4.2, 0.792, 4.2, 4.0]","[3372, 6013, 10946, 10965, 11574, 11766, 20614, 30822, 61629, 63627]"
29563836,2020-07-08,"[86.4, 12.8, 33.6, 6.4, 4.2, 4.2, 4.2, 1.2]","[3372, 6013, 10946, 10965, 19898, 20614, 29777, 70601]"
29563836,2020-07-09,[109.2],[10946]
29563836,2020-07-15,"[86.4, 194.4, 44.8, 32.0, 25.6, 8.4, 4.2, 4.2, 4.2, 0.792, 1.8, 1.8, 10.8, 0.792, 4.2, 3.0, 1.2]","[3372, 3410, 6013, 9974, 10965, 11766, 19898, 20614, 29777, 30822, 33335, 53566, 59848, 59874, 61629, 65660, 70601]"
29563836,2020-07-16,"[86.4, 86.4, 4.2, 4.2]","[3372, 11574, 11766, 20614]"
29563836,2020-07-22,"[115.2, 25.6, 24.0, 86.4, 3.36, 4.2, 3.6, 4.2, 2.0, 8.0, 2.0]","[3410, 6013, 9974, 11574, 18690, 19898, 39616, 61629, 63311, 66738, 66839]"
29563836,2020-07-27,"[36.0, 43.2, 4.8, 8.0, 52.8, 21.6]","[3372, 3410, 6013, 9974, 11574, 71317]"
29563836,2020-07-29,"[36.0, 43.2, 4.8, 8.0, 52.8, 21.6]","[3372, 3410, 6013, 9974, 11574, 71317]"
29563836,2020-07-30,"[43.2, 25.6, 24.0, 4.752, 8.4, 4.2, 1.8, 1.8, 1.8, 4.2, 1.584, 4.2, 2.0, 4.0, 3.0, 4.2, 1.8, 5.7024, 1.5336]","[5983, 6013, 9974, 10957, 11766, 20614, 33335, 48537, 53566, 57005, 59874, 61629, 63311, 63627, 65660, 66989, 70601, 76623, 77313]"
29563836,2020-07-31,"[36.0, 43.2, 4.8, 8.0, 52.8, 21.6]","[3372, 3410, 6013, 9974, 11574, 71317]"
29563836,2020-08-05,"[0.792, 21.6, 33.6, 4.752, 12.8, 4.2, 4.2, 1.8, 8.4, 5.4, 5.4, 4.2, 2.0, 4.0, 8.0, 8.4, 1.8, 1.9008]","[3338, 5983, 10946, 10957, 10965, 19898, 20614, 53566, 57005, 59847, 59848, 61629, 63311, 63627, 66738, 66989, 70601, 77589]"
29563836,2020-08-13,"[1.584, 86.4, 16.0, 12.8, 12.6, 3.36, 8.4, 0.792, 4.2, 4.0, 4.2, 8.4]","[3337, 3410, 9974, 10965, 11766, 18690, 20614, 59873, 61629, 63627, 66989, 80176]"
29563836,2020-08-18,"[86.4, 24.0, 12.8, 8.4, 8.4, 8.4, 0.792, 1.8, 1.2, 4.2, 2.0, 4.0, 4.2, 1.2, 4.2]","[3410, 9974, 10965, 11766, 19898, 20614, 30822, 39616, 48537, 61629, 63311, 63627, 66989, 70601, 80176]"
29563836,2020-08-21,"[12.8, 16.0, 25.2, 12.8, 72.0, 8.4, 4.2, 8.4, 4.0]","[6013, 9974, 10946, 10965, 11574, 11766, 19898, 20614, 63627]"
29563836,2020-08-24,"[86.4, 28.8, 8.0, 16.8, 4.2, 4.2, 5.4, 4.2, 3.0, 4.2]","[3410, 5983, 9974, 10946, 11766, 20614, 59848, 61629, 65660, 66989]"
29563836,2020-09-15,"[63.9, 1.2, 8.4, 0.0, 0.0, 0.0, 1.2, 5.4, 8.4, 3.0, 8.0, 12.6]","[5983, 10611, 10947, 18690, 33335, 48537, 53566, 59848, 61629, 65660, 66738, 66989]"
29563836,2020-09-28,"[43.2, 12.8, 86.4, 0.0, 0.0, 1.0, 1.8, 4.2, 0.0, 5.4, 4.2, 0.0]","[3372, 6013, 11574, 18690, 33335, 37961, 48537, 57005, 59847, 59848, 61629, 70601]"
29563836,2020-09-30,"[86.4, 2.0]","[3410, 63311]"
29563836,2020-10-07,"[25.6, 12.8, 57.6, 1.44, 4.2, 0.6, 1.8, 1.2, 0.0, 5.4, 4.2, 8.0, 4.2, 8.4]","[6013, 10965, 11574, 18690, 19898, 33335, 39616, 53566, 59847, 59848, 61629, 66738, 66989, 80176]"
29563836,2020-10-16,"[86.4, 43.2, 0.6, 4.2, 12.8, 1.2, 6.9, 4.2, 4.0, 1.0, 4.2, 1.8]","[3372, 5983, 10611, 10947, 10965, 48537, 59847, 61629, 63627, 66839, 66989, 70601]"
29563836,2020-11-02,"[71.4, 8.4, 4.2, 1.2, 8.4, 0.792, 8.4, 12.6, 8.4, 1.8]","[10946, 10947, 11766, 18690, 19898, 30822, 61629, 62707, 66989, 70601]"
29379680,2019-08-09,"[4.752, 7.2, 62.4, 4.0, 12.6, 1.584, 21.6, 2.8512, 4.2, 4.6008, 1.8, 1.6, 0.6, 2.4]","[3337, 5983, 6013, 9974, 10946, 10957, 11574, 18827, 20614, 54232, 59848, 63627, 66989, 71317]"
29379680,2019-08-21,"[4.0, 21.6, 1.9008, 0.6, 1.2, 2.4]","[9974, 11574, 43113, 48537, 63627, 71317]"
29379680,2019-08-27,[4.2],[20614]
29379680,2019-09-04,"[7.2, 28.8, 4.2, 0.792, 21.6, 1.2, 1.2, 0.6, 1.8, 0.6]","[5983, 6013, 10946, 10957, 11574, 19898, 20614, 48537, 59848, 66989]"
29379680,2019-09-11,"[4.752, 9.6, 4.0, 12.6, 0.792, 1.2, 0.6, 1.8, 0.6, 2.4]","[3337, 5983, 9974, 10946, 10957, 19898, 48537, 59848, 66989, 71317]"
29379680,2019-09-24,"[12.6, 28.8, 1.8, 0.9504, 2.3004, 1.8]","[10946, 11574, 20614, 43113, 54232, 59848]"
29379680,2019-10-02,"[4.752, 12.0, 43.2, 4.0, 8.4, 0.6, 0.792, 24.0, 1.8, 4.2, 4.6008, 1.8, 3.6, 38.4, 11.4, 0.6, 0.9504]","[3337, 5983, 6013, 9974, 10946, 10947, 10957, 11574, 19898, 20614, 54232, 59847, 59848, 62706, 62707, 66989, 72548]"
29379680,2019-10-18,"[28.8, 14.4, 1.8]","[6013, 11574, 59848]"
29379680,2019-10-30,"[7.2, 9.6, 8.4, 2.4, 14.4, 1.2, 4.6008, 3.6, 0.792, 0.792, 2.4, 0.9504]","[5983, 6013, 10946, 10947, 11574, 19898, 54232, 59848, 59873, 59874, 71317, 72548]"
29379680,2019-11-05,"[7.2, 24.0, 8.4, 21.6, 2.4, 0.9504, 3.6]","[5983, 6013, 10946, 11574, 20614, 43113, 59848]"
29379680,2019-11-22,"[4.752, 21.6, 38.4, 4.0, 8.4, 1.8, 14.4, 1.2, 1.8, 4.6008, 1.8, 1.2, 1.8, 2.4, 0.9504]","[3337, 5983, 6013, 9974, 10946, 10947, 11574, 19898, 20614, 54232, 59848, 62707, 66989, 71317, 72548]"
29379680,2019-12-17,"[7.2, 14.4, 4.0, 4.2, 7.2, 4.2, 1.2, 2.4]","[5983, 6013, 9974, 10946, 11574, 20614, 66989, 71317]"
29379680,2019-12-31,"[4.752, 7.2, 19.2, 8.4, 14.4, 1.8, 0.6, 4.6008, 4.8, 1.0, 2.4, 1.9008, 1.9008]","[3337, 5983, 6013, 10946, 11574, 19898, 33335, 54232, 59848, 63627, 71317, 76623, 77589]"
29379680,2020-01-15,"[7.2, 24.0, 4.0, 8.4, 0.792, 14.4, 1.2, 4.2, 1.8, 0.6]","[5983, 6013, 9974, 10946, 10957, 11574, 19898, 20614, 59848, 66989]"
29379680,2020-02-04,"[4.752, 7.2, 72.0, 4.0, 16.8, 2.4, 0.792, 48.0, 1.2, 4.2, 0.6, 4.6008, 3.6, 0.792, 0.792, 1.2, 3.0, 14.4, 4.8, 0.9504, 5.112, 1.9008]","[3337, 5983, 6013, 9974, 10946, 10947, 10957, 11574, 19898, 20614, 48537, 54232, 59848, 59873, 59874, 63627, 70572, 70579, 71317, 76623, 77313, 77589]"
29379680,2020-02-26,"[7.2, 14.4, 4.0, 4.2, 0.6, 0.6, 1.8, 1.2]","[5983, 6013, 9974, 10946, 33335, 48537, 59848, 63627]"
29379680,2020-05-24,"[9.504, 2.4, 21.6, 51.2, 8.0, 8.4, 1.8, 1.584, 43.2, 0.6, 0.6, 0.792, 0.792, 5.112]","[3337, 3372, 5983, 6013, 9974, 10946, 10947, 10957, 11574, 19898, 48537, 59873, 59874, 77313]"
29379680,2020-06-11,"[4.752, 4.8, 4.2, 1.6, 4.2, 1.2, 3.6, 0.792, 2.4, 1.2, 0.9504, 1.9008]","[3337, 3372, 10947, 10965, 20614, 48537, 59848, 59874, 63627, 66989, 76623, 77589]"
29379680,2020-06-23,"[4.752, 2.4, 16.8, 44.8, 12.0, 21.0, 4.752, 1.6, 36.0, 1.2, 4.2, 4.2, 7.2, 0.792, 0.792, 1.2, 0.6, 4.8, 0.9504, 10.224]","[3337, 3372, 5983, 6013, 9974, 10946, 10957, 10965, 11574, 11766, 19898, 33335, 59848, 59873, 59874, 63627, 66989, 71317, 76623, 77313]"
29379680,2020-06-25,"[4.752, 4.8, 21.6, 48.0, 8.0, 16.8, 4.2, 48.0, 4.2, 1.2, 1.8, 1.2, 4.8, 0.9504]","[3337, 3372, 5983, 6013, 9974, 10946, 10947, 11574, 20614, 33335, 59848, 66989, 71317, 77589]"
29379680,2020-06-29,"[14.4, 36.0, 70.4, 33.6, 4.2, 4.2, 4.2, 5.4]","[3372, 5983, 6013, 10946, 10947, 19898, 20614, 59848]"
29379680,2020-07-02,[4.0],[63311]
29379680,2020-07-09,"[4.752, 48.0, 4.0, 4.752, 1.2, 4.2, 4.2, 1.8, 0.792]","[3337, 6013, 9974, 10957, 10965, 19898, 20614, 48537, 59874]"
29379680,2020-07-23,"[4.752, 9.6, 21.6, 52.8, 4.0, 4.2, 3.2, 43.2, 1.8, 0.792, 4.0, 1.8, 4.8]","[3337, 3372, 5983, 6013, 9974, 10947, 10965, 11574, 20614, 59874, 63311, 66989, 71317]"
29379680,2020-08-05,"[4.752, 16.8, 48.0, 8.4, 1.584, 36.0, 4.2, 4.8, 4.0, 2.4, 5.112]","[3337, 5983, 6013, 10946, 10957, 11574, 19898, 59848, 63311, 66989, 77313]"
29379680,2020-08-17,"[4.752, 2.4, 21.6, 57.6, 4.0, 12.6, 1.8, 2.376, 1.8, 0.6, 3.6, 0.792, 4.0, 0.6, 2.4, 0.9504]","[3337, 3372, 5983, 6013, 9974, 10946, 10947, 10957, 20614, 48537, 59848, 59874, 63311, 63627, 71317, 77589]"
29379680,2020-08-24,"[14.4, 9.6, 4.0, 1.8, 1.8, 2.4, 5.112]","[5983, 6013, 9974, 59847, 66989, 71317, 77313]"
29379680,2020-08-26,"[14.4, 7.2, 0.6, 3.6, 2.556]","[6013, 11574, 48537, 59848, 77313]"
29379680,2020-09-16,"[14.4, 14.4, 4.2, 1.8, 1.6, 14.4, 0.6, 1.2, 0.6, 5.4, 0.792]","[5983, 6013, 10946, 10947, 10965, 11574, 19898, 20614, 48537, 59848, 59874]"
29379680,2020-09-23,"[4.752, 4.8, 19.2, 4.2, 9.6, 0.6, 1.2]","[3337, 5983, 6013, 10946, 11574, 19898, 20614]"
29379680,2020-10-07,"[19.2, 4.0, 8.4, 1.2, 14.4, 4.2, 3.6, 16.8, 2.4, 2.4]","[6013, 9974, 10946, 10947, 11574, 20614, 59848, 62706, 63627, 71317]"
29379680,2020-10-20,"[19.2, 1.6, 1.8, 6.0, 2.4]","[6013, 10965, 59848, 62707, 71317]"
29379627,2019-08-02,"[36.0, 12.8, 4.0, 1.2, 8.4, 1.584, 48.0, 4.2, 16.8, 8.4, 4.2, 3.36, 0.9504]","[3372, 6013, 9974, 10611, 10946, 10957, 11574, 11766, 19898, 20614, 33335, 63481, 64601]"
29379627,2019-08-06,"[36.0, 24.0, 4.2, 96.0, 12.0]","[3372, 6013, 10947, 11574, 71317]"
29379627,2019-08-08,"[14.4, 6.4, 25.2, 28.8, 16.8, 4.2, 4.2]","[3372, 6013, 10946, 11574, 11766, 61629, 71316]"
29379627,2019-08-22,"[21.6, 2.4, 32.0, 1.2, 4.8, 43.2, 0.6, 8.4, 4.2, 2.4, 0.792, 4.2, 0.9798, 6.72, 4.2, 7.2]","[3372, 5983, 6013, 10611, 10965, 11574, 17028, 19898, 20614, 33335, 59874, 61629, 63445, 63481, 66989, 71317]"
29379627,2019-09-05,"[4.752, 0.792, 14.4, 1.2, 14.4, 0.6, 4.2, 4.8, 64.8, 4.5, 3.36, 1.9008, 1.584, 4.2, 1.5336, 4.2, 0.8712]","[3337, 3338, 3372, 3530, 6013, 10611, 10947, 10965, 11574, 16519, 18690, 18827, 30822, 48537, 54232, 61629, 64601]"
29379627,2019-09-12,"[54.6, 4.2, 8.4, 12.6, 8.4, 4.2, 3.36, 3.36, 4.2, 4.2]","[10946, 10947, 11766, 19898, 20614, 61629, 63480, 63481, 64665, 71316]"
29379627,2019-09-13,"[0.792, 21.6, 12.8, 1.584, 57.6, 0.0, 1.5336, 5.4, 5.4, 4.0, 4.0, 14.4]","[3338, 3372, 6013, 10957, 11574, 15800, 54232, 59847, 59848, 60036, 66738, 71317]"
29379627,2019-09-30,"[28.8, 0.6, 2.4, 19.2, 0.6, 4.8, 64.8, 0.6, 1.2, 5.4, 4.0, 4.0, 0.9504]","[3372, 3530, 5983, 6013, 10611, 10965, 11574, 17028, 33335, 59848, 60036, 66738, 72548]"
29379627,2019-10-14,"[43.2, 14.4, 4.2, 43.2, 8.4]","[3372, 6013, 10947, 11574, 19898]"
29379627,2019-10-24,"[12.8, 64.8, 50.4]","[6013, 62706, 62707]"
29379627,2019-10-29,"[43.2, 19.2, 1.2, 21.6, 4.2, 0.6, 4.2, 1.8, 0.6, 5.7024, 4.2, 4.2, 0.6, 5.4, 4.0, 4.2, 4.0, 4.2, 14.4, 0.9504]","[3372, 6013, 10611, 11574, 11766, 17028, 19898, 29777, 33335, 43113, 48537, 53566, 57005, 59848, 60036, 61629, 66738, 66989, 71317, 72548]"
29379627,2019-11-14,"[43.2, 2.4, 9.6, 4.0, 9.6, 57.6, 4.2, 5.4, 5.4, 0.792, 4.2, 4.0, 1.9008]","[3372, 5983, 6013, 9974, 10965, 11574, 19898, 59847, 59848, 59874, 64665, 66738, 72548]"
29379627,2019-11-15,"[43.2, 16.0, 9.6, 57.6, 4.5, 7.2]","[3372, 6013, 10965, 11574, 16519, 71317]"
29379627,2019-11-19,"[4.2, 63.0, 4.2, 4.2, 6.72, 8.4, 4.2, 4.2, 4.2, 4.2]","[10611, 10946, 10947, 11766, 18690, 19898, 61629, 64665, 66989, 71316]"
29379627,2019-11-22,"[43.2, 8.0, 19.2, 72.0, 6.72, 4.2, 0.6, 32.0, 5.4, 2.376, 2.376, 7.2]","[3372, 9974, 10965, 11574, 18690, 20614, 33335, 54632, 59848, 59873, 59874, 71317]"
29379627,2019-11-26,"[57.6, 25.6, 12.8, 57.6, 4.2, 5.4, 4.0]","[3372, 6013, 10965, 11574, 11766, 59848, 66738]"
29379627,2019-11-27,"[52.8, 19.2, 4.0, 96.0]","[3372, 6013, 9974, 11574]"
29379627,2019-12-06,"[4.752, 14.4, 2.4, 4.2, 57.6, 0.6, 4.2, 4.2, 1.8, 5.4, 4.2, 4.0, 7.2]","[3337, 3372, 5983, 10947, 11574, 17028, 19898, 20614, 29777, 59847, 61629, 66738, 71317]"
29379627,2019-12-11,"[43.2, 32.0, 8.0, 1.584, 64.8, 0.0, 1.584, 2.3004, 5.4, 4.0, 7.2, 1.9008, 0.792]","[3372, 6013, 9974, 10957, 11574, 15793, 30822, 54232, 59848, 60036, 71317, 72548, 77721]"
29379627,2020-01-02,"[2.4, 16.8, 50.4, 4.5, 3.36, 3.0672, 5.4, 4.2, 4.2]","[5983, 10946, 11574, 16519, 18690, 54232, 59847, 61629, 66989]"
29379627,2020-01-23,"[0.6, 2.4, 4.0, 1.8, 4.2, 12.0, 4.2, 4.5, 1.2, 8.4, 5.4, 10.8, 2.376, 2.376, 4.0, 4.2, 4.0, 4.2, 14.4, 1.9008]","[3530, 5983, 9974, 10611, 10947, 11574, 11766, 16519, 17028, 19898, 59847, 59848, 59873, 59874, 60036, 61629, 66738, 66989, 71317, 77589]"
29379627,2020-02-04,"[2.4, 25.6, 4.0, 16.8, 21.6, 12.6, 1.2, 3.36, 12.6, 16.2, 4.0, 1.9008, 4.0]","[5983, 6013, 9974, 10946, 11574, 11766, 17028, 18690, 19898, 59848, 63311, 64601, 66738]"
29379627,2020-02-14,"[8.0, 4.2, 14.4, 0.0, 3.36, 4.2, 1.2, 5.4, 5.4, 4.2, 0.96, 4.2, 33.6, 38.4, 4.2, 14.4, 0.792]","[9974, 10947, 11574, 15793, 18690, 20614, 33335, 59847, 59848, 61629, 63480, 66989, 70572, 70579, 71316, 71317, 77721]"
29379627,2020-02-19,"[32.0, 4.0, 8.4, 1.584, 57.6, 4.2, 4.2, 5.4, 5.4, 4.0, 4.2, 4.0, 29.4, 14.4, 0.852]","[6013, 9974, 10946, 10957, 11574, 11766, 19898, 59847, 59848, 60036, 61629, 66738, 70572, 71317, 77313]"
29379627,2020-03-09,"[32.0, 4.0, 57.6, 4.2, 4.2, 4.2, 4.0]","[6013, 9974, 11574, 11766, 19898, 61629, 66738]"
29379627,2020-05-15,"[25.2, 12.6, 16.8, 3.36, 16.8, 8.4, 4.2, 3.36, 4.2, 4.2, 4.2, 4.2]","[10946, 10947, 11766, 18690, 19898, 20614, 61629, 63481, 66989, 70601, 71316, 72328]"
29379627,2020-06-02,"[0.6, 0.6, 29.4, 12.6, 12.6, 3.36, 12.6, 4.2, 1.2, 8.4, 0.48, 3.36, 4.2, 4.2]","[3530, 10611, 10946, 10947, 11766, 18690, 19898, 20614, 33335, 61629, 63480, 63481, 66989, 71316]"
29379627,2020-06-03,"[8.0, 16.8, 12.6, 0.792, 4.2, 6.72, 8.4, 0.6, 4.2, 0.6, 10.8, 1.584, 4.0, 3.36, 4.2, 4.0, 2.8512]","[9974, 10946, 10947, 10957, 11766, 18690, 19898, 29777, 33335, 57005, 59848, 59874, 60036, 63480, 64665, 66738, 76623]"
29379627,2020-06-11,"[21.6, 12.8, 8.0, 8.4, 36.0, 4.5, 1.2, 6.72, 4.2, 0.792, 4.2, 1.2, 8.4, 4.0, 3.36, 6.72, 8.4, 8.4, 0.9504]","[3372, 6013, 9974, 10947, 11574, 16519, 17028, 18690, 19898, 30822, 33335, 48537, 61629, 63311, 63480, 63481, 66989, 71316, 77589]"
29379627,2020-06-15,"[21.6, 19.2, 8.0, 16.8, 12.6, 43.2, 16.8, 0.24, 4.0, 4.0, 14.4, 2.3856, 0.9504]","[3372, 6013, 9974, 10946, 10947, 11574, 11766, 19898, 37961, 66738, 71317, 77313, 77589]"
29379627,2020-06-22,"[0.792, 8.0, 12.6, 12.6, 1.584, 28.8, 6.72, 8.4, 12.0, 4.0, 4.0, 7.2]","[3338, 9974, 10946, 10947, 10957, 11574, 18690, 19898, 60036, 63311, 66738, 71317]"
29379627,2020-06-25,"[50.4, 25.6, 16.8, 16.8, 129.6, 6.72, 3.36, 4.2]","[3372, 6013, 10946, 10947, 11574, 18690, 63480, 66989]"
29379627,2020-06-30,"[48.0, 24.0, 16.0, 67.2, 4.2, 4.2]","[3372, 6013, 9974, 11574, 20614, 61629]"
29379627,2020-07-02,"[43.2, 24.0, 21.0, 8.4, 4.2, 8.4, 4.2, 1.2, 4.2, 3.36, 4.0]","[3372, 6013, 10946, 10947, 11766, 19898, 20614, 29777, 61629, 63481, 66738]"
29379627,2020-07-16,"[21.6, 0.792, 8.0, 25.2, 12.6, 8.4, 0.792, 4.2, 5.4, 1.584, 4.2, 4.2, 4.2]","[3372, 3507, 9974, 10946, 11766, 19898, 30822, 33335, 59848, 59873, 61629, 66989, 71316]"
29379627,2020-07-21,"[25.6, 8.0, 0.6, 12.6, 4.2, 6.4, 21.6, 4.2, 1.2, 1.584, 3.6, 1.584, 1.584, 4.2, 4.0, 14.4, 0.852]","[6013, 9974, 10611, 10946, 10947, 10965, 11574, 19898, 29777, 30822, 59847, 59873, 59874, 61629, 66738, 71317, 77313]"
29379627,2020-07-23,"[21.6, 9.6, 8.0, 33.6, 4.2, 4.2, 6.72, 4.2, 4.2, 3.36, 4.0, 4.2, 7.2]","[3372, 6013, 9974, 10946, 10947, 11766, 18690, 20614, 61629, 63481, 66738, 71316, 71317]"
29379627,2020-07-31,"[4.752, 21.6, 0.6, 2.4, 24.0, 33.6, 8.4, 2.376, 4.8, 43.2, 8.4, 1.2, 16.8, 4.2, 1.8, 4.2, 1.8, 10.8, 8.4, 4.0, 6.72, 4.0, 8.4, 8.4, 0.9504]","[3337, 3372, 3530, 5983, 6013, 10946, 10947, 10957, 10965, 11574, 11766, 17028, 19898, 20614, 29777, 33335, 48537, 59848, 61629, 63311, 63481, 66738, 66989, 71316, 77589]"
29379627,2020-08-06,"[14.4, 2.4, 19.2, 1.8, 46.2, 86.4, 8.4, 1.8, 13.44, 8.4, 8.4, 1.8, 3.36, 13.44, 4.2, 8.4, 7.2, 2.8512, 1.704]","[3372, 5983, 6013, 10611, 10946, 11574, 11766, 17028, 18690, 19898, 33335, 48537, 63480, 63481, 64665, 66989, 71317, 76623, 77313]"
29379627,2020-08-07,"[8.0, 21.0, 8.4, 4.752, 14.4, 12.6, 8.4, 4.2, 1.8, 5.4, 10.8, 8.4, 4.2, 1.2]","[9974, 10946, 10947, 10957, 11574, 11766, 19898, 20614, 29777, 59847, 59848, 61629, 66989, 70601]"
29379627,2020-08-11,"[0.792, 36.0, 12.8, 1.8, 33.6, 4.2, 4.2, 4.2, 10.8, 3.36, 6.72, 4.2]","[3338, 3372, 6013, 10611, 10946, 10947, 20614, 33335, 59848, 63480, 63481, 71316]"
29379627,2020-08-13,"[24.0, 8.0, 33.6, 4.8, 43.2, 6.72, 4.2, 1.2, 4.2, 7.2, 5.7024]","[6013, 9974, 10946, 10965, 11574, 18690, 33335, 70601, 71316, 71317, 77589]"
29379627,2020-08-19,"[36.0, 8.0, 4.2, 6.4, 50.4, 4.2, 4.2, 4.2, 4.2, 5.4, 10.8, 4.0, 4.2]","[3372, 9974, 10947, 10965, 11574, 11766, 19898, 20614, 33335, 59847, 59848, 66738, 66989]"
29379627,2020-08-24,"[14.4, 8.0, 4.2, 6.4, 28.8, 8.4, 8.4, 4.2, 1.2, 1.8, 10.8, 4.0, 4.0, 4.2, 4.2, 1.2]","[6013, 9974, 10947, 10965, 11574, 11766, 19898, 20614, 29777, 48537, 59848, 60036, 63311, 64665, 66989, 70601]"
29379627,2020-08-28,"[43.2, 1.2, 14.4, 8.4, 4.8, 50.4, 0.0, 0.792, 10.8, 3.36, 0.0, 4.0, 4.2]","[3372, 3530, 6013, 10946, 10965, 11574, 18690, 30822, 59848, 63480, 63481, 66738, 66989]"
29379627,2020-09-09,"[0.792, 14.4, 14.4, 0.792, 4.0, 0.6, 0.0, 4.2, 4.5, 0.0, 0.0, 8.4, 4.2, 0.0, 3.6, 16.2, 0.0, 0.06, 6.72, 4.0, 4.2, 7.2, 0.852, 0.6]","[3338, 3372, 6013, 9938, 9974, 10611, 10947, 11766, 16519, 17028, 18690, 19898, 20614, 33335, 59847, 59848, 61629, 63480, 63481, 66738, 71316, 71317, 77313, 80176]"
29379627,2020-09-15,"[14.4, 12.8, 12.6, 0.0, 4.8, 50.4, 1.2, 0.0, 0.0, 10.8, 0.792, 4.2, 0.0, 14.4]","[3372, 6013, 10946, 10947, 10965, 11574, 17028, 18690, 33335, 59848, 59874, 61629, 70601, 71317]"
29379627,2020-09-21,"[14.4, 0.6, 2.4, 9.6, 1.2, 12.6, 4.2, 4.8, 4.2, 4.5, 0.0, 4.2, 0.0, 4.2, 4.0, 0.96, 4.0, 4.2, 4.2]","[3372, 3530, 5983, 6013, 10611, 10946, 10947, 11574, 11766, 16519, 18690, 19898, 33335, 61629, 63311, 63480, 66738, 66989, 71316]"
29379627,2020-10-05,"[4.752, 14.4, 0.6, 12.8, 50.4, 10.08, 4.2, 1.8, 0.0, 16.2, 4.0, 4.0, 1.9008, 0.852]","[3337, 3372, 3530, 6013, 11574, 18690, 20614, 33335, 59847, 59848, 60036, 66738, 76623, 77313]"
